Vitals:
Short Term Values:
Time,syst-avail,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-pr,syst-pb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-wa,syst-cpu-st,syst-cpu-gu,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-mlc,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-jthr-st,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2021-04-15 17:45:39","60555952","35","0","0","0","491","1235","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:40","60555952","35","0","0","0","491","1235","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:41","60555956","35","0","0","0","491","1235","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:42","60555956","35","0","0","0","491","1235","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","108","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:43","60555704","35","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:44","60555704","35","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:45","60555704","35","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:46","60555704","35","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:48","60555704","35","0","0","0","490","1234","1","0","0","0","50","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","112","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:49","60608084","33","0","0","0","490","1234","1","0","1","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:50","60607832","33","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:51","60606388","33","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:52","60606416","33","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:53","60606416","33","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:54","60606164","33","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:55","60606164","33","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","109","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:56","60606164","33","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:57","60606164","33","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:58","60605912","33","0","0","0","490","1234","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","112","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:45:59","60605912","33","0","0","0","490","1233","1","0","0","0","100","0","0","0","4415984","329728","292372","37356","0","0","0","0","9","107","2","33","131072","8200","70720","38047","8320","3037","320640","17600","0","14","1","0","32824","62","36","5446","0","0",
"2021-04-15 17:46:00","60864000","33","0","0","0","490","1233","1","0","1","0","100","0","0","0","4211184","276248","238892","37356","0","0","0","0","9","108","4","33","131072","7819","17088","16863","1600","1510","57024","17600","0","14","1","0","32824","57","36","3446","0","2000",
"2021-04-15 17:46:01","60864000","33","0","0","0","490","1233","1","0","0","0","100","0","0","0","4211184","276248","238892","37356","0","0","0","0","9","107","2","33","131072","7819","17088","16863","1600","1510","57024","17600","0","14","1","0","32824","57","36","3446","0","0",
"2021-04-15 17:46:02","60864000","33","0","0","0","490","1232","1","0","0","0","100","0","0","0","4211184","276248","238892","37356","0","0","0","0","9","107","2","33","131072","7819","17088","16863","1600","1510","57024","17600","0","14","1","0","32824","57","36","3446","0","0",
"2021-04-15 17:46:03","60864000","33","0","0","0","490","1232","1","0","0","0","100","0","0","0","4211184","276248","238892","37356","0","0","0","0","9","107","2","33","131072","7819","17088","16863","1600","1510","57024","17600","0","14","1","0","32824","57","36","3446","0","0",
"2021-04-15 17:46:04","60864000","33","0","0","0","490","1231","1","0","0","0","100","0","0","0","4211184","276248","238892","37356","0","0","0","0","9","107","2","33","131072","7819","17088","16863","1600","1510","57024","17600","0","14","1","0","32824","57","36","3446","0","0",
"2021-04-15 17:46:05","60864000","33","0","0","0","490","1231","1","0","0","0","100","0","0","0","4211184","276248","238892","37356","0","0","0","0","9","107","2","33","131072","7819","17088","16863","1600","1510","57024","17600","0","14","1","0","32824","57","36","3446","0","0",
"2021-04-15 17:46:06","60863740","33","0","0","0","490","1230","1","0","0","0","100","0","0","0","4211184","276248","238892","37356","0","0","0","0","9","107","2","33","131072","7819","17088","16863","1600","1510","57024","17600","0","14","1","0","32824","57","36","3446","0","0",
"2021-04-15 17:46:07","60863488","33","0","0","0","490","1230","1","0","0","0","100","0","0","0","4211184","276248","238892","37356","0","0","0","0","9","107","2","33","131072","7819","17088","16863","1600","1510","57024","17600","0","14","1","0","32824","57","36","3446","0","0",
"2021-04-15 17:46:08","60863488","33","0","0","0","490","1230","1","0","0","0","100","0","0","0","4211184","276248","238892","37356","0","0","0","0","9","112","2","33","131072","7819","17088","16863","1600","1510","57024","17600","0","14","1","0","32824","57","36","3446","0","0",
"2021-04-15 17:46:09","60863488","33","0","0","0","490","1229","1","0","0","0","100","0","0","0","4211184","276248","238892","37356","0","0","0","0","9","107","2","33","131072","7819","17088","16863","1600","1510","57024","17600","0","14","1","0","32824","57","36","3446","0","0",

Mid Term Values:
(no records)

Long Term Values:
(no records)

